False phone,Corrected Phone,salt
89235771598,89178772854,56998744
89923442810,89866444066,56998744
89685652810,89628654066,56998744
89923371598,89866372854,56998744
89253233688,89196234944,56998744
89255171598,89198172854,56998744
89166108266,89109109522,56998744
89913708266,89856709522,56998744
89743561598,89686562854,56998744
89926454766,89869456022,56998744
89234270266,89177271522,56998744
89348162810,89291164066,56998744
89925393688,89868394944,56998744
89225268266,89168269522,56998744
89828168266,89771169522,56998744
89746947598,89689948854,56998744
89223172810,89166174066,56998744
89224168266,89167169522,56998744
89254894766,89197896022,56998744
89256718266,89199719522,56998744
89756565398,89699566654,56998744
89163428266,89106429522,56998744
89683075398,89626076654,56998744
89213346598,89156347854,56998744
89914575398,89857576654,56998744
89236127598,89179128854,56998744
89224646598,89167647854,56998744
89256494766,89199496022,56998744
89733516598,89676517854,56998744
89068116598,89011117854,56998744
89348159688,89291160944,56998744
89695176598,89638177854,56998744
89916239688,89859240944,56998744
89224257598,89167258854,56998744
89223629688,89166630944,56998744
89164039688,89107040944,56998744
89234849688,89177850944,56998744
89725534688,89668535944,56998744
89155412688,89098413944,56998744
89223799598,89166800854,56998744
89734588598,89677589854,56998744
89224834688,89167835944,56998744
89915566766,89858568022,56998744
89226111810,89169113066,56998744
89925320966,89868322222,56998744
89235556766,89178558022,56998744
89716256766,89659258022,56998744
89684620966,89627622222,56998744
89723043966,89666045222,56998744
89125489598,89068490854,56998744
89926598598,89869599854,56998744
89155079598,89098080854,56998744
89216587688,89159588944,56998744
89923030966,89866032222,56998744
89705830966,89648832222,56998744
89893279598,89836280854,56998744
89926590966,89869592222,56998744
89893179598,89836180854,56998744
89926522688,89869523944,56998744
89696606766,89639608022,56998744
89226252688,89169253944,56998744
89735892688,89678893944,56998744
89924341810,89867343066,56998744
89215508598,89158509854,56998744
89866461810,89809463066,56998744
89916962688,89859963944,56998744
89235962688,89178963944,56998744
89226762688,89169763944,56998744
89913485810,89856487066,56998744
89225493966,89168495222,56998744
89418170966,89361172222,56998744
89706170966,89649172222,56998744
89726215810,89669217066,56998744
89743372688,89686373944,56998744
89165994688,89108995944,56998744
89254475810,89197477066,56998744
89925828598,89868829854,56998744
89705375810,89648377066,56998744
89125359598,89068360854,56998744
89308159598,89251160854,56998744
89233684688,89176685944,56998744
89713139598,89656140854,56998744
89745083966,89688085222,56998744
89914164688,89857165944,56998744
89754499398,89697500654,56998744
89693998466,89636999722,56998744
89915020398,89858021654,56998744
89213798466,89156799722,56998744
89418189398,89361190654,56998744
89685344810,89628346066,56998744
89208110398,89151111654,56998744
89725550398,89668551654,56998744
89165287466,89108288722,56998744
89163431688,89106432944,56998744
89713219398,89656220654,56998744
89214219398,89157220654,56998744
89234806810,89177808066,56998744
89924542766,89867544022,56998744
89866760398,89809761654,56998744
89253433810,89196435066,56998744
89684986810,89627988066,56998744
89226724810,89169726066,56998744
89115586810,89058588066,56998744
89914941688,89857942944,56998744
89828161688,89771162944,56998744
89914885966,89857887222,56998744
89915770398,89858771654,56998744
89734454810,89677456066,56998744
89215205966,89158207222,56998744
89165205966,89108207222,56998744
89096514810,89039516066,56998744
89254336810,89197338066,56998744
89695836810,89638838066,56998744
89926435966,89869437222,56998744
89233335966,89176337222,56998744
89726135966,89669137222,56998744
89893168466,89836169722,56998744
89226372766,89169374022,56998744
89828168466,89771169722,56998744
89683203810,89626205066,56998744
89863528466,89806529722,56998744
89744728466,89687729722,56998744
89706758466,89649759722,56998744
89735165966,89678167222,56998744
89236216810,89179218066,56998744
89915284810,89858286066,56998744
89256859398,89199860654,56998744
89256197466,89199198722,56998744
89256964810,89199966066,56998744
89706464810,89649466066,56998744
89915297466,89858298722,56998744
89162999466,89106000722,56998744
89756432966,89699434222,56998744
89215811766,89158813022,56998744
89695756466,89638757722,56998744
89418177398,89361178654,56998744
89708110466,89651111722,56998744
89725621766,89668623022,56998744
89213387398,89156388654,56998744
89163621766,89106623022,56998744
89716267398,89659268654,56998744
89225687398,89168688654,56998744
89683531766,89626533022,56998744
89225319466,89168320722,56998744
89866219466,89809220722,56998744
89895152966,89838154222,56998744
89166171766,89109173022,56998744
89163433766,89106435022,56998744
89096824966,89039826222,56998744
89685924966,89628926222,56998744
89828186466,89771187722,56998744
89916125766,89859127022,56998744
89865125766,89808127022,56998744
89745636466,89688637722,56998744
89828185766,89771187022,56998744
89693226466,89636227722,56998744
89255602966,89198604222,56998744
89213096466,89156097722,56998744
89756372966,89699374222,56998744
89725768398,89668769654,56998744
89746296466,89689297722,56998744
89915446466,89858447722,56998744
89893058398,89836059654,56998744
89638181766,89581183022,56998744
89226338398,89169339654,56998744
89235938398,89178939654,56998744
89704859466,89647860722,56998744
89865009466,89808010722,56998744
89125176466,89068177722,56998744
89068117398,89011118654,56998744
89865249466,89808250722,56998744
89726449466,89669450722,56998744
89223273766,89166275022,56998744
89915173766,89858175022,56998744
89745199941,89688201197,56998744
89318173766,89261175022,56998744
89166899941,89109901197,56998744
89734112377,89677113633,56998744
89165134588,89108135844,56998744
89744545630,89687546886,56998744
89926478941,89869480197,56998744
89164588941,89107590197,56998744
89216034588,89159035844,56998744
89223898941,89166900197,56998744
89895966941,89838968197,56998744
89114298941,89057300197,56998744
89234521277,89177522533,56998744
89686530030,89629531286,56998744
89925410030,89868411286,56998744
89914130030,89857131286,56998744
89093967841,89036969097,56998744
89214467841,89157469097,56998744
89695930030,89638931286,56998744
89923306941,89866308197,56998744
89866342377,89809343633,56998744
89124331277,89067332533,56998744
89094119941,89037121197,56998744
89155471277,89098472533,56998744
89253482377,89196483633,56998744
89163260030,89106261286,56998744
89253460030,89196461286,56998744
89716391277,89659392533,56998744
89213942377,89156943633,56998744
89308174588,89251175844,56998744
89236014588,89179015844,56998744
89165214588,89108215844,56998744
89686640030,89629641286,56998744
89923315630,89866316886,56998744
89213872377,89156873633,56998744
89235802377,89178803633,56998744
89725502377,89668503633,56998744
89348180030,89291181286,56998744
89235081277,89178082533,56998744
89233146941,89176148197,56998744
89716818941,89659820197,56998744
89914503488,89857504744,56998744
89113681277,89056682533,56998744
89706195630,89649196886,56998744
89916976941,89859978197,56998744
89864895630,89807896886,56998744
89156259941,89099261197,56998744
89125159941,89068161197,56998744
89166648941,89109650197,56998744
89163229941,89106231197,56998744
89348183488,89291184744,56998744
89223157841,89166159097,56998744
89126383488,89069384744,56998744
89713849941,89656851197,56998744
89123778841,89066780097,56998744
89894199841,89837201097,56998744
89913923277,89856924533,56998744
89213055030,89156056286,56998744
89745099841,89688101097,56998744
89705666630,89648667886,56998744
89926198841,89869200097,56998744
89226820166,89169821422,56998744
89726656630,89669657886,56998744
89255156630,89198157886,56998744
89156277741,89099278997,56998744
89863598841,89806600097,56998744
89723832166,89666833422,56998744
89716610166,89659611422,56998744
89223330166,89166331422,56998744
89915130166,89858131422,56998744
89256907741,89199908997,56998744
89684191030,89627192286,56998744
89923222166,89866223422,56998744
89705242166,89648243422,56998744
89715252166,89658253422,56998744
89914052166,89857053422,56998744
89696052166,89639053422,56998744
89253906630,89196907886,56998744
89864031030,89807032286,56998744
89923774166,89866775422,56998744
89924108841,89867110097,56998744
89923413277,89866414533,56998744
89923541030,89866542286,56998744
89156161030,89099162286,56998744
89163525030,89106526286,56998744
89225214166,89168215422,56998744
89916514166,89859515422,56998744
89236605030,89179606286,56998744
89126772166,89069773422,56998744
89744568841,89687570097,56998744
89703018841,89646020097,56998744
89866981030,89809982286,56998744
89926018841,89869020097,56998744
89236346630,89179347886,56998744
89865681030,89808682286,56998744
89926037741,89869038997,56998744
89914238841,89857240097,56998744
89166646630,89109647886,56998744
89716195030,89659196286,56998744
89924704166,89867705422,56998744
89744873277,89687874533,56998744
89924357741,89867358997,56998744
89753164166,89696165422,56998744
89233199030,89176200286,56998744
89225023030,89168024286,56998744
89915623030,89858624286,56998744
89113178741,89056179997,56998744
89213499030,89156500286,56998744
89255945588,89198946844,56998744
89743801166,89686802422,56998744
89696720741,89639721997,56998744
89164720741,89107721997,56998744
89418189030,89361190286,56998744
89348177166,89291178422,56998744
89923444377,89866445633,56998744
89915907166,89858908422,56998744
89236350741,89179351997,56998744
89236287166,89179288422,56998744
89094830741,89037831997,56998744
89235206030,89178207286,56998744
89223519030,89166520286,56998744
89914619030,89857620286,56998744
89704519030,89647520286,56998744
89124642030,89067643286,56998744
89638171166,89581172422,56998744
89685661166,89628662422,56998744
89156351166,89099352422,56998744
89124492030,89067493286,56998744
89125105588,89068106844,56998744
89923125588,89866126844,56998744
89114414377,89057415633,56998744
89166505588,89109506844,56998744
89223440741,89166441997,56998744
89164605588,89107606844,56998744
89164554377,89107555633,56998744
89213554377,89156555633,56998744
89225285588,89168286844,56998744
89308185588,89251186844,56998744
89166262030,89109263286,56998744
89225315588,89168316844,56998744
89068196030,89011197286,56998744
89924847166,89867848422,56998744
89214172030,89157173286,56998744
89914375588,89857376844,56998744
89214676030,89157677286,56998744
89125238741,89068239997,56998744
89828194377,89771195633,56998744
89213327166,89156328422,56998744
89224981166,89167982422,56998744
89896904377,89839905633,56998744
89925363030,89868364286,56998744
89726395588,89669396844,56998744
89914697166,89857698422,56998744
89255564377,89198565633,56998744
89215139030,89158140286,56998744
89706464377,89649465633,56998744
89915100630,89858101886,56998744
89683223166,89626224422,56998744
89694412277,89637413533,56998744
89253088030,89196089286,56998744
89926478030,89869479286,56998744
89096755277,89039756533,56998744
89756011941,89699013197,56998744
89913077030,89856078286,56998744
89638178030,89581179286,56998744
89926366166,89869367422,56998744
89256266166,89199267422,56998744
89705389166,89648390422,56998744
89684043166,89627044422,56998744
89123207030,89066208286,56998744
89248110630,89191111886,56998744
89726087030,89669088286,56998744
89123867030,89066868286,56998744
89865431941,89808433197,56998744
89695771941,89638773197,56998744
89866506166,89809507422,56998744
89068192277,89011193533,56998744
89925161941,89868163197,56998744
89828174277,89771175533,56998744
89924436166,89867437422,56998744
89255014277,89198015533,56998744
89223814277,89166815533,56998744
89694925277,89637926533,56998744
89735636166,89678637422,56998744
89255140630,89198141886,56998744
89114540630,89057541886,56998744
89164393166,89107394422,56998744
89233196166,89176197422,56998744
89223053166,89166054422,56998744
89755994277,89698995533,56998744
89753328030,89696329286,56998744
89925081941,89868083197,56998744
89714527030,89657528286,56998744
89926716166,89869717422,56998744
89693259166,89636260422,56998744
89744338030,89687339286,56998744
89254495277,89197496533,56998744
89308197030,89251198286,56998744
89068197030,89011198286,56998744
89894457030,89837458286,56998744
89226183166,89169184422,56998744
89233683166,89176684422,56998744
89114534030,89057535286,56998744
89923345166,89866346422,56998744
89925334030,89868335286,56998744
89914088166,89857089422,56998744
89754356377,89697357633,56998744
89255543377,89198544633,56998744
89736820841,89679822097,56998744
89123743377,89066744633,56998744
89153398166,89096399422,56998744
89114043377,89057044633,56998744
89114007941,89057009197,56998744
89926867941,89869869197,56998744
89733730841,89676732097,56998744
89863191377,89806192633,56998744
89755719277,89698720533,56998744
89254313377,89197314633,56998744
89735533377,89678534633,56998744
89866913377,89809914633,56998744
89216786377,89159787633,56998744
89094092588,89037093844,56998744
89254574030,89197575286,56998744
89733205166,89676206422,56998744
89213193377,89156194633,56998744
89224093377,89167094633,56998744
89123235166,89066236422,56998744
89255715166,89198716422,56998744
89863115166,89806116422,56998744
89746796377,89689797633,56998744
89916826377,89859827633,56998744
89163853377,89106854633,56998744
89236675166,89179676422,56998744
89745237941,89688239197,56998744
89686781377,89629782633,56998744
89216418166,89159419422,56998744
89233181377,89176182633,56998744
89913475166,89856476422,56998744
89916776377,89859777633,56998744
89925459277,89868460533,56998744
89068116377,89011117633,56998744
89124559277,89067560533,56998744
89253559277,89196560533,56998744
89926848166,89869849422,56998744
89254009277,89197010533,56998744
89418197941,89361199197,56998744
89216217941,89159219197,56998744
89694873377,89637874633,56998744
89713257941,89656259197,56998744
89114549277,89057550533,56998744
89734455488,89677456744,56998744
89224078630,89167079886,56998744
89233134488,89176135744,56998744
89915469741,89858470997,56998744
89155588630,89098589886,56998744
89924777277,89867778533,56998744
89165811488,89108812744,56998744
89255556277,89198557533,56998744
89154401488,89097402744,56998744
89223521488,89166522744,56998744
89913577277,89856578533,56998744
89916890588,89859891844,56998744
89888110588,89831111844,56998744
89866979741,89809980997,56998744
89924221488,89867222744,56998744
89255421488,89198422744,56998744
89694130588,89637131844,56998744
89113187277,89056188533,56998744
89114744488,89057745744,56998744
89165090588,89108091844,56998744
89755319741,89698320997,56998744
89923982488,89866983744,56998744
89236719741,89179720997,56998744
89214352488,89157353744,56998744
89163960588,89106961844,56998744
89308160588,89251161844,56998744
89235291488,89178292744,56998744
89753608630,89696609886,56998744
89865792488,89808793744,56998744
89706824488,89649825744,56998744
89233670588,89176671844,56998744
89253993588,89196994844,56998744
89125925488,89068926744,56998744
89638170588,89581171844,56998744
89224015488,89167016744,56998744
89924302488,89867303744,56998744
89864980588,89807981844,56998744
89926302488,89869303744,56998744
89165715488,89108716744,56998744
89923068630,89866069886,56998744
89234815488,89177816744,56998744
89734147277,89677148533,56998744
89308180588,89251181844,56998744
89253768630,89196769886,56998744
89214496277,89157497533,56998744
89923847277,89866848533,56998744
89694118630,89637119886,56998744
89924118630,89867119886,56998744
89695865488,89638866744,56998744
89115181488,89058182744,56998744
89925375488,89868376744,56998744
89125681488,89068682744,56998744
89913758630,89856759886,56998744
89894575488,89837576744,56998744
89828116277,89771117533,56998744
89155284488,89098285744,56998744
89828159741,89771160997,56998744
89234209741,89177210997,56998744
89163317277,89106318533,56998744
89164397277,89107398533,56998744
89685434741,89628435997,56998744
89235999630,89179000886,56998744
89924812841,89867814097,56998744
89716834741,89659835997,56998744
89916232841,89859234097,56998744
89924666588,89867667844,56998744
89164877588,89107878844,56998744
89236632841,89179634097,56998744
89068166588,89011167844,56998744
89224190277,89167191533,56998744
89894390277,89837391533,56998744
89684706588,89627707844,56998744
89233242841,89176244097,56998744
89234806588,89177807844,56998744
89914892841,89857894097,56998744
89863113630,89806114886,56998744
89254808277,89197809533,56998744
89236314741,89179315997,56998744
89913093630,89856094886,56998744
89695135377,89638136633,56998744
89253402841,89196404097,56998744
89726902841,89669904097,56998744
89164853630,89107854886,56998744
89254775377,89197776633,56998744
89925946588,89868947844,56998744
89866459630,89809460886,56998744
89236327588,89179328844,56998744
89163727588,89106728844,56998744
89734184741,89677185997,56998744
89746548277,89689549533,56998744
89235276588,89178277844,56998744
89685938277,89628939533,56998744
89234539630,89177540886,56998744
89693417588,89636418844,56998744
89223183630,89166184886,56998744
89236283630,89179284886,56998744
89114097588,89057098844,56998744
89255099588,89198100844,56998744
89923378588,89866379844,56998744
89236998588,89179999844,56998744
89233566741,89176567997,56998744
89154356741,89097357997,56998744
89925443941,89868445197,56998744
89726766741,89669767997,56998744
89924177630,89867178886,56998744
89165779588,89108780844,56998744
89736330941,89679332197,56998744
89418187630,89361188886,56998744
89214279588,89157280844,56998744
89223379588,89166380844,56998744
89913882630,89856883886,56998744
89254419588,89197420844,56998744
89165922630,89108923886,56998744
89705922630,89648923886,56998744
89914425841,89857427097,56998744
89164414630,89107415886,56998744
89695354630,89638355886,56998744
89124862630,89067863886,56998744
89256036741,89199037997,56998744
89864936741,89807937997,56998744
89925570941,89868572197,56998744
89164002630,89107003886,56998744
89418196741,89361197997,56998744
89126347630,89069348886,56998744
89683396741,89626397997,56998744
89253328588,89196329844,56998744
89224975841,89167977097,56998744
89126603941,89069605197,56998744
89736058588,89679059844,56998744
89755504630,89698505886,56998744
89123604630,89066605886,56998744
89693038588,89636039844,56998744
89926384630,89869385886,56998744
89226973941,89169975197,56998744
89715783941,89658785197,56998744
89113817630,89056818886,56998744
89923039588,89866040844,56998744
89226749588,89169750844,56998744
89253297630,89196298886,56998744
89253434841,89196436097,56998744
89126812741,89069813997,56998744
89696912741,89639913997,56998744
89925255941,89868257197,56998744
89913199377,89856200633,56998744
89226688488,89169689744,56998744
89163578488,89106579744,56998744
89116989377,89059990633,56998744
89896998488,89839999744,56998744
89233120377,89176121633,56998744
89685766841,89628768097,56998744
89166043841,89109045097,56998744
89115732741,89058733997,56998744
89698110377,89641111633,56998744
89683630377,89626631633,56998744
89746587488,89689588744,56998744
89734490377,89677491633,56998744
89716644841,89659646097,56998744
89638179377,89581180633,56998744
89736431630,89679432886,56998744
89123971630,89066972886,56998744
89733022741,89676023997,56998744
89756219377,89699220633,56998744
89256552741,89199553997,56998744
89166742741,89109743997,56998744
89914460377,89857461633,56998744
89913491630,89856492886,56998744
89703208488,89646209744,56998744
89683692741,89626693997,56998744
89733533841,89676535097,56998744
89755874841,89698876097,56998744
89236908488,89179909744,56998744
89164024841,89107026097,56998744
89695213841,89638215097,56998744
89308174841,89251176097,56998744
89913392741,89856393997,56998744
89116793841,89059795097,56998744
89864054841,89807056097,56998744
89165270377,89108271633,56998744
89913702741,89856703997,56998744
89153547488,89096548744,56998744
89233653841,89176655097,56998744
89735803841,89678805097,56998744
89894965941,89837967197,56998744
89236281630,89179282886,56998744
89226594841,89169596097,56998744
89865538488,89808539744,56998744
89233459377,89176460633,56998744
89163876841,89106878097,56998744
89236516841,89179518097,56998744
89695463841,89638465097,56998744
89923484841,89866486097,56998744
89715095941,89658097197,56998744
89308183841,89251185097,56998744
89704383841,89647385097,56998744
89924173841,89867175097,56998744
89224049377,89167050633,56998744
89866739377,89809740633,56998744
89865978377,89808979633,56998744
89225912941,89168914197,56998744
89125112941,89068114197,56998744
89916088377,89859089633,56998744
89164288377,89107289633,56998744
89893545741,89836546997,56998744
89685666488,89628667744,56998744
89704898377,89647899633,56998744
89125511741,89068512997,56998744
89308189488,89251190744,56998744
89234550488,89177551744,56998744
89638110488,89581111744,56998744
89913587377,89856588633,56998744
89236750488,89179751744,56998744
89256882941,89199884197,56998744
89255471741,89198472997,56998744
89094674941,89037676197,56998744
89213892941,89156894197,56998744
89916961741,89859962997,56998744
89828114941,89771116197,56998744
89215654941,89158656197,56998744
89154462941,89097464197,56998744
89923715741,89866716997,56998744
89733072941,89676074197,56998744
89745872941,89688874197,56998744
89753226488,89696227744,56998744
89925547377,89868548633,56998744
89214768377,89157769633,56998744
89213372941,89156374197,56998744
89923947377,89866948633,56998744
89114118377,89057119633,56998744
89094558377,89037559633,56998744
89214146488,89157147744,56998744
89163716488,89106717744,56998744
89155104941,89098106197,56998744
89308195741,89251196997,56998744
89828195741,89771196997,56998744
89745359488,89688360744,56998744
89154463741,89097464997,56998744
89926659488,89869660744,56998744
89713276488,89656277744,56998744
89716997377,89659998633,56998744
89864773741,89807774997,56998744
89726717377,89669718633,56998744
89164664941,89107666197,56998744
89713783741,89656784997,56998744
89894249488,89837250744,56998744
89864949488,89807950744,56998744
89164623498,89107624754,56998744
89915823498,89858824754,56998744
89695278977,89638280233,56998744
89893701298,89836702554,56998744
89114920041,89057921297,56998744
89233689977,89176691233,56998744
89914610041,89857611297,56998744
89714244577,89657245833,56998744
89093630041,89036631297,56998744
89094279977,89037281233,56998744
89695006977,89638008233,56998744
89348179977,89291181233,56998744
89164891298,89107892554,56998744
89214182388,89157183644,56998744
89713171298,89656172554,56998744
89696692388,89639693644,56998744
89915061298,89858062554,56998744
89923351298,89866352554,56998744
89255051298,89198052554,56998744
89124770041,89067771297,56998744
89166193498,89109194754,56998744
89704970041,89647971297,56998744
89234605641,89177606897,56998744
89914862388,89857863644,56998744
89755815641,89698816897,56998744
89925915641,89868916897,56998744
89915053498,89858054754,56998744
89724480041,89667481297,56998744
89734968977,89677970233,56998744
89866318977,89809320233,56998744
89233881298,89176882554,56998744
89124775641,89067776897,56998744
89165546977,89108548233,56998744
89154365641,89097366897,56998744
89753265641,89696266897,56998744
89116676977,89059678233,56998744
89916304577,89859305833,56998744
89096016977,89039018233,56998744
89893427830,89836429086,56998744
89418184577,89361185833,56998744
89863284577,89806285833,56998744
89164059977,89107061233,56998744
89915883498,89858884754,56998744
89318176977,89261178233,56998744
89225983498,89168984754,56998744
89254564577,89197565833,56998744
89113473498,89056474754,56998744
89914164577,89857165833,56998744
89893683498,89836684754,56998744
89893097830,89836099086,56998744
89224049977,89167051233,56998744
89703888830,89646890086,56998744
89164199830,89107201086,56998744
89753078830,89696080086,56998744
89914669830,89857671086,56998744
89223069830,89166071086,56998744
89216900177,89159901433,56998744
89223255041,89166256297,56998744
89093923298,89036924554,56998744
89224799830,89167801086,56998744
89924889830,89867891086,56998744
89116077730,89059078986,56998744
89214020177,89157021433,56998744
89914501041,89857502297,56998744
89926901041,89869902297,56998744
89925466641,89868467897,56998744
89215366641,89158367897,56998744
89213130177,89156131433,56998744
89226244177,89169245433,56998744
89695921041,89638922297,56998744
89216630177,89159631433,56998744
89705167730,89648168986,56998744
89254522177,89197523433,56998744
89126671041,89069672297,56998744
89753331041,89696332297,56998744
89096082177,89039083433,56998744
89126152177,89069153433,56998744
89254324177,89197325433,56998744
89745624177,89688625433,56998744
89116261041,89059262297,56998744
89214586641,89157587897,56998744
89923486641,89866487897,56998744
89234085041,89177086297,56998744
89213993298,89156994554,56998744
89915540177,89858541433,56998744
89235472177,89178473433,56998744
89924180177,89867181433,56998744
89726168830,89669170086,56998744
89923665041,89866666297,56998744
89925428830,89868430086,56998744
89913103298,89856104554,56998744
89925081041,89868082297,56998744
89125594177,89068595433,56998744
89915094177,89858095433,56998744
89716765041,89659766297,56998744
89216284177,89159285433,56998744
89863376641,89806377897,56998744
89234773298,89177774554,56998744
89236729830,89179731086,56998744
89735557730,89678558986,56998744
89704164177,89647165433,56998744
89125334388,89068335644,56998744
89233388730,89176389986,56998744
89253855577,89196856833,56998744
89233045577,89176046833,56998744
89224211177,89167212433,56998744
89124320730,89067321986,56998744
89915666041,89858667297,56998744
89704789041,89647790297,56998744
89125411177,89068412433,56998744
89863032041,89806033297,56998744
89348166041,89291167297,56998744
89225766041,89168767297,56998744
89165010730,89108011986,56998744
89165407177,89108408433,56998744
89164907177,89107908433,56998744
89166144388,89109145644,56998744
89638167177,89581168433,56998744
89923071177,89866072433,56998744
89224991177,89167992433,56998744
89123242041,89066243297,56998744
89163631177,89106632433,56998744
89116182041,89059183297,56998744
89714371177,89657372433,56998744
89094682041,89037683297,56998744
89255042041,89198043297,56998744
89916308730,89859309986,56998744
89165751177,89108752433,56998744
89893041177,89836042433,56998744
89418174388,89361175644,56998744
89068191177,89011192433,56998744
89915636041,89858637297,56998744
89225962041,89168963297,56998744
89638170730,89581171986,56998744
89685426041,89628427297,56998744
89115553041,89058554297,56998744
89913372041,89856373297,56998744
89746168730,89689169986,56998744
89163994388,89106995644,56998744
89163428730,89106429986,56998744
89754075577,89697076833,56998744
89745146041,89688147297,56998744
89115746041,89058747297,56998744
89418181177,89361182433,56998744
89914676041,89857677297,56998744
89746459041,89689460297,56998744
89754727177,89697728433,56998744
89165484388,89108485644,56998744
89924017177,89867018433,56998744
89726564388,89669565644,56998744
89913664388,89856665644,56998744
89164864388,89107865644,56998744
89116029041,89059030297,56998744
89253297177,89196298433,56998744
89166800641,89109801897,56998744
89235755298,89178756554,56998744
89213856177,89156857433,56998744
89908110641,89851111897,56998744
89694287041,89637288297,56998744
89154590641,89097591897,56998744
89713587041,89656588297,56998744
89926390641,89869391897,56998744
89256991977,89199993233,56998744
89925991977,89868993233,56998744
89695691977,89638693233,56998744
89255122298,89198123554,56998744
89113219177,89056220433,56998744
89684022298,89627023554,56998744
89156806177,89099807433,56998744
89695506177,89638507433,56998744
89165506177,89108507433,56998744
89236051977,89179053233,56998744
89923454298,89866455554,56998744
89925462298,89868463554,56998744
89716654298,89659655554,56998744
89213715298,89156716554,56998744
89214472298,89157473554,56998744
89254703177,89197704433,56998744
89215865298,89158866554,56998744
89638181977,89581183233,56998744
89716381977,89659383233,56998744
89213737041,89156738297,56998744
89915494298,89858495554,56998744
89916195298,89859196554,56998744
89863027041,89806028297,56998744
89715338041,89658339297,56998744
89236559177,89179560433,56998744
89068184298,89011185554,56998744
89753863177,89696864433,56998744
89865748041,89808749297,56998744
89233276177,89176277433,56998744
89223276177,89166277433,56998744
89163317041,89106318297,56998744
89163917041,89106918297,56998744
89713973177,89656974433,56998744
89916617041,89859618297,56998744
89348183177,89291184433,56998744
89924683177,89867684433,56998744
89214764298,89157765554,56998744
89234199298,89177200554,56998744
89696100830,89639102086,56998744
89703412577,89646413833,56998744
89165623388,89108624644,56998744
89255169298,89198170554,56998744
89756578177,89699579433,56998744
89925101388,89868102644,56998744
89864720830,89807722086,56998744
89164366388,89107367644,56998744
89216307977,89159309233,56998744
89348190830,89291192086,56998744
89165987977,89108989233,56998744
89703910830,89646912086,56998744
89703607977,89646609233,56998744
89914090830,89857092086,56998744
89925131388,89868132644,56998744
89095631388,89038632644,56998744
89213460830,89156462086,56998744
89755908177,89698909433,56998744
89925492577,89868493833,56998744
89225970830,89168972086,56998744
89226514041,89169515297,56998744
89736805177,89679806433,56998744
89124354041,89067355297,56998744
89715962577,89658963833,56998744
89686154041,89629155297,56998744
89753640830,89696642086,56998744
89745202577,89688203833,56998744
89308196388,89251197644,56998744
89913458177,89856459433,56998744
89125894041,89068895297,56998744
89925337977,89868339233,56998744
89723858177,89666859433,56998744
89224681388,89167682644,56998744
89226375177,89169376433,56998744
89725004041,89668005297,56998744
89744195177,89687196433,56998744
89926276388,89869277644,56998744
89233948177,89176949433,56998744
89696249298,89639250554,56998744
89914449298,89857450554,56998744
89225957977,89168959233,56998744
89926373388,89869374644,56998744
89683649298,89626650554,56998744
89124288641,89067289897,56998744
89686055498,89629056754,56998744
89923532498,89866533754,56998744
89154332498,89097333754,56998744
89114356298,89057357554,56998744
89226589730,89169590986,56998744
89725177298,89668178554,56998744
89638177298,89581178554,56998744
89923210577,89866211833,56998744
89153890577,89096891833,56998744
89925507298,89868508554,56998744
89705087298,89648088554,56998744
89224490577,89167491833,56998744
89096687298,89039688554,56998744
89925871498,89868872754,56998744
89068182498,89011183754,56998744
89924382498,89867383754,56998744
89725233577,89668234833,56998744
89694208641,89637209897,56998744
89745992498,89688993754,56998744
89094213577,89037214833,56998744
89695086298,89638087554,56998744
89693286298,89636287554,56998744
89723386298,89666387554,56998744
89924274498,89867275754,56998744
89923436298,89866437554,56998744
89696236298,89639237554,56998744
89165070577,89108071833,56998744
89166336298,89109337554,56998744
89164725498,89107726754,56998744
89893954498,89836955754,56998744
89255015498,89198016754,56998744
89915004498,89858005754,56998744
89733516298,89676517554,56998744
89096616298,89039617554,56998744
89225916298,89168917554,56998744
89255516298,89198517554,56998744
89164627298,89107628554,56998744
89704748641,89647749897,56998744
89725484498,89668485754,56998744
89164738641,89107739897,56998744
89308159730,89251160986,56998744
89714473577,89657474833,56998744
89166797298,89109798554,56998744
89154039730,89097040986,56998744
89744497298,89687498554,56998744
89126849730,89069850986,56998744
89925788298,89868789554,56998744
89115034730,89058035986,56998744
89923399641,89866400897,56998744
89713645388,89656646644,56998744
89068178298,89011179554,56998744
89715566577,89658567833,56998744
89715156577,89658157833,56998744
89744756577,89687757833,56998744
89926667577,89869668833,56998744
89706810298,89649811554,56998744
89735067577,89678068833,56998744
89913330298,89856331554,56998744
89726744730,89669745986,56998744
89093387577,89036388833,56998744
89755452830,89698454086,56998744
89638191577,89581192833,56998744
89225886577,89168887833,56998744
89755508298,89698509554,56998744
89253224730,89196225986,56998744
89683151577,89626152833,56998744
89926374730,89869375986,56998744
89695951577,89638952833,56998744
89095174730,89038175986,56998744
89215705388,89158706644,56998744
89756625388,89699626644,56998744
89866593641,89809594897,56998744
89163315388,89106316644,56998744
89224940298,89167941554,56998744
89223326577,89166327833,56998744
89755980298,89698981554,56998744
89116153641,89059154897,56998744
89924868298,89867869554,56998744
89124280298,89067281554,56998744
89213318298,89156319554,56998744
89166781577,89109782833,56998744
89225781577,89168782833,56998744
89686558298,89629559554,56998744
89214037577,89157038833,56998744
89896594730,89839595986,56998744
